ParkName,Year,Month,Date,RecreationVisits,NonRecreationVisits,Total Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2000,12,12/1/2000,254,0,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,1,1/1/2001,279,0,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,2,2/1/2001,251,0,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,3,3/1/2001,353,0,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,4,4/1/2001,650,0,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,5,5/1/2001,17760,0,17760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,6,6/1/2001,64955,0,64955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,7,7/1/2001,83544,0,83544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,8,8/1/2001,67655,0,67655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,9,9/1/2001,23224,0,23224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,10,10/1/2001,3427,0,3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,11,11/1/2001,156,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2001,12,12/1/2001,99,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,1,1/1/2002,122,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,2,2/1/2002,22,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,3,3/1/2002,365,0,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,4,4/1/2002,640,0,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,5,5/1/2002,17726,0,17726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,6,6/1/2002,59572,0,59572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,7,7/1/2002,82112,0,82112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,8,8/1/2002,64425,0,64425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,9,9/1/2002,24661,0,24661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,10,10/1/2002,998,0,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,11,11/1/2002,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2002,12,12/1/2002,462,0,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,1,1/1/2003,75,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,2,2/1/2003,43,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,3,3/1/2003,69,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,4,4/1/2003,1090,0,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,5,5/1/2003,15440,0,15440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,6,6/1/2003,54455,0,54455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,7,7/1/2003,76258,0,76258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,8,8/1/2003,63980,0,63980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,9,9/1/2003,23376,0,23376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,10,10/1/2003,7400,0,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,11,11/1/2003,1423,0,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2003,12,12/1/2003,110,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,1,1/1/2004,132,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,2,2/1/2004,229,0,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,3,3/1/2004,282,0,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,4,4/1/2004,218,0,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,5,5/1/2004,15022,0,15022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,6,6/1/2004,57374,0,57374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,7,7/1/2004,76334,0,76334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,8,8/1/2004,66673,0,66673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,9,9/1/2004,26569,0,26569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,10,10/1/2004,1352,0,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,11,11/1/2004,27,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2004,12,12/1/2004,20,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,1,1/1/2005,11,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,2,2/1/2005,89,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,3,3/1/2005,25,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,4,4/1/2005,249,0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,5,5/1/2005,19241,0,19241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,6,6/1/2005,60602,0,60602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,7,7/1/2005,82374,0,82374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,8,8/1/2005,66226,0,66226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,9,9/1/2005,25444,0,25444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,10,10/1/2005,3592,0,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,11,11/1/2005,439,0,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2005,12,12/1/2005,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,1,1/1/2006,24,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,2,2/1/2006,87,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,3,3/1/2006,305,0,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,4,4/1/2006,250,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,5,5/1/2006,15817,0,15817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,6,6/1/2006,62450,0,62450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,7,7/1/2006,87060,0,87060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,8,8/1/2006,59752,0,59752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,9,9/1/2006,25455,0,25455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,10,10/1/2006,309,0,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,11,11/1/2006,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2006,12,12/1/2006,116,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,1,1/1/2007,184,0,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,2,2/1/2007,121,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,3,3/1/2007,114,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,4,4/1/2007,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,5,5/1/2007,15744,0,15744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,6,6/1/2007,69895,0,69895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,7,7/1/2007,89462,0,89462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,8,8/1/2007,78738,0,78738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,9,9/1/2007,26340,0,26340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,10,10/1/2007,3952,0,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,11,11/1/2007,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2007,12,12/1/2007,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,1,1/1/2008,223,0,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,2,2/1/2008,173,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,3,3/1/2008,224,0,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,4,4/1/2008,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,5,5/1/2008,14286,0,14286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,6,6/1/2008,68501,0,68501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,7,7/1/2008,83794,0,83794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,8,8/1/2008,80307,0,80307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,9,9/1/2008,23288,0,23288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,10,10/1/2008,1373,0,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,11,11/1/2008,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2008,12,12/1/2008,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,1,1/1/2009,53,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,2,2/1/2009,170,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,3,3/1/2009,131,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,4,4/1/2009,37,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,5,5/1/2009,20862,0,20862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,6,6/1/2009,53069,0,53069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,7,7/1/2009,58793,0,58793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,8,8/1/2009,61289,0,61289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,9,9/1/2009,21783,0,21783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,10,10/1/2009,2149,0,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,11,11/1/2009,8,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2009,12,12/1/2009,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,1,1/1/2010,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,2,2/1/2010,46,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,3,3/1/2010,127,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,4,4/1/2010,40,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,5,5/1/2010,17651,0,17651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,6,6/1/2010,56375,0,56375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,7,7/1/2010,73916,0,73916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,8,8/1/2010,63456,0,63456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,9,9/1/2010,82895,0,82895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,10,10/1/2010,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,11,11/1/2010,39,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2010,12,12/1/2010,3001,0,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,1,1/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,2,2/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,3,3/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,4,4/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,5,5/1/2011,19431,0,19431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,6,6/1/2011,58675,0,58675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,7,7/1/2011,84204,0,84204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,8,8/1/2011,58960,0,58960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,9,9/1/2011,125582,0,125582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,10,10/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,11,11/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2011,12,12/1/2011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,1,1/1/2012,48,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,2,2/1/2012,75,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,3,3/1/2012,95,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,4,4/1/2012,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,5,5/1/2012,14577,0,14577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,6,6/1/2012,67696,0,67696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,7,7/1/2012,84556,0,84556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,8,8/1/2012,72320,0,72320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,9,9/1/2012,41563,0,41563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,10,10/1/2012,111,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,11,11/1/2012,118,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2012,12,12/1/2012,117,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,1,1/1/2013,80,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,2,2/1/2013,264,0,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,3,3/1/2013,54,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,4,4/1/2013,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,5,5/1/2013,14106,0,14106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,6,6/1/2013,62796,0,62796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,7,7/1/2013,87383,0,87383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,8,8/1/2013,72135,0,72135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,9,9/1/2013,45303,0,45303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,10,10/1/2013,1201,0,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,11,11/1/2013,68,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2013,12,12/1/2013,112,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,1,1/1/2014,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,2,2/1/2014,79,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,3,3/1/2014,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,4,4/1/2014,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,5,5/1/2014,21907,0,21907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,6,6/1/2014,62333,0,62333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,7,7/1/2014,83496,0,83496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,8,8/1/2014,74958,0,74958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,9,9/1/2014,24900,0,24900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,10,10/1/2014,2944,0,2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,11,11/1/2014,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2014,12,12/1/2014,28,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,1,1/1/2015,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,2,2/1/2015,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,3,3/1/2015,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,4,4/1/2015,13,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,5,5/1/2015,27483,0,27483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,6,6/1/2015,65558,0,65558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,7,7/1/2015,88310,0,88310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,8,8/1/2015,80699,0,80699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,9,9/1/2015,29213,0,29213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,10,10/1/2015,4785,0,4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,11,11/1/2015,563,0,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2015,12,12/1/2015,25,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,1,1/1/2016,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,2,2/1/2016,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,3,3/1/2016,17,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,4,4/1/2016,281,0,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,5,5/1/2016,26326,0,26326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,6,6/1/2016,79499,0,79499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,7,7/1/2016,107851,0,107851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,8,8/1/2016,90335,0,90335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,9,9/1/2016,37921,0,37921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,10,10/1/2016,4180,0,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,11,11/1/2016,39,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2016,12,12/1/2016,62,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,1,1/1/2017,27,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,2,2/1/2017,46,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,3,3/1/2017,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,4,4/1/2017,16,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,5,5/1/2017,26598,0,26598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,6,6/1/2017,75399,0,75399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,7,7/1/2017,100682,0,100682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,8,8/1/2017,64760,0,64760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,9,9/1/2017,31297,0,31297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,10,10/1/2017,4707,0,4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,11,11/1/2017,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2017,12,12/1/2017,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,1,1/1/2018,30,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,2,2/1/2018,39,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,3,3/1/2018,34,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,4,4/1/2018,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,5,5/1/2018,24810,0,24810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,6,6/1/2018,73689,0,73689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,7,7/1/2018,99606,0,99606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,8,8/1/2018,85055,0,85055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,9,9/1/2018,35090,0,35090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,10,10/1/2018,3149,0,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,11,11/1/2018,29,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2018,12,12/1/2018,44,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,1,1/1/2019,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,2,2/1/2019,37,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,3,3/1/2019,40,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,4,4/1/2019,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,5,5/1/2019,28944,0,28944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,6,6/1/2019,91280,0,91280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,7,7/1/2019,120632,0,120632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,8,8/1/2019,78129,0,78129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,9,9/1/2019,33346,0,33346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,10,10/1/2019,4121,0,4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,11,11/1/2019,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2019,12,12/1/2019,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,1,1/1/2020,28,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,2,2/1/2020,58,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,3,3/1/2020,72,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,4,4/1/2020,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,5,5/1/2020,4161,0,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,6,6/1/2020,21121,0,21121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Fjords NP,2020,7,7/1/2020,31809,0,31809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
